CustomerID,total_spend,number_of_orders,average_order_value,recency_days,customer_lifetime_days,purchase_frequency,unique_products,R_score,F_score,M_score,RFM_score,segment
16701.0,5398.3,13,415.25384615384615,8,361,0.03591160220994475,99,5,5,5,15,Champions
16705.0,14034.99,20,701.7495,0,358,0.055710306406685235,133,5,5,5,15,Champions
16706.0,531.35,3,177.11666666666667,36,113,0.02631578947368421,108,3,4,3,10,Loyal Customers
16708.0,656.63,1,656.63,45,45,0.021739130434782608,27,3,2,3,8,Potential Loyal Customers
16709.0,3029.87,5,605.9739999999999,84,281,0.01773049645390071,64,2,4,5,11,Loyal Customers
16710.0,2483.04,10,248.304,18,367,0.02717391304347826,268,4,5,5,14,Champions
16711.0,1651.03,5,330.206,2,357,0.013966480446927373,18,5,4,4,13,Champions
16712.0,3645.43,11,331.40272727272725,8,275,0.03985507246376811,259,5,5,5,15,Champions
16713.0,6923.13,15,461.54200000000003,18,365,0.040983606557377046,338,4,5,5,14,Champions
16714.0,1161.53,3,387.1766666666667,218,316,0.00946372239747634,77,1,4,4,9,Potential Loyal Customers
16715.0,301.71999999999997,1,301.71999999999997,77,77,0.01282051282051282,19,2,2,2,6,At Risk
16716.0,901.2,2,450.6,266,310,0.006430868167202572,1,1,3,3,7,Potential Loyal Customers
16717.0,3858.38,6,643.0633333333334,23,365,0.01639344262295082,176,4,5,5,14,Champions
16718.0,623.75,1,623.75,368,368,0.0027100271002710027,41,1,2,3,6,At Risk
16719.0,1790.42,7,255.77428571428572,14,368,0.018970189701897018,107,4,5,4,13,Champions
16720.0,155.24,1,155.24,25,25,0.038461538461538464,25,4,2,1,7,Potential Loyal Customers
16721.0,292.47,1,292.47,261,261,0.003816793893129771,37,1,2,2,5,At Risk
16722.0,4730.81,13,363.90846153846155,16,367,0.035326086956521736,96,4,5,5,14,Champions
16723.0,589.15,2,294.575,90,107,0.018518518518518517,37,2,3,3,8,Potential Loyal Customers
16725.0,781.02,7,111.57428571428571,301,370,0.018867924528301886,110,1,5,3,9,Potential Loyal Customers
16726.0,1382.02,5,276.404,25,360,0.013850415512465374,121,4,4,4,12,Loyal Customers
16727.0,272.82,1,272.82,363,363,0.0027472527472527475,41,1,2,2,5,At Risk
16728.0,1054.67,4,263.6675,45,263,0.015151515151515152,218,3,4,4,11,Loyal Customers
16729.0,7239.92,21,344.7580952380952,37,240,0.08713692946058091,234,3,5,5,13,Champions
16730.0,743.11,3,247.70333333333335,51,318,0.009404388714733543,75,3,4,3,10,Loyal Customers
16732.0,603.75,1,603.75,31,31,0.03125,28,4,2,3,9,Potential Loyal Customers
16734.0,650.51,3,216.83666666666667,51,113,0.02631578947368421,44,3,4,3,10,Loyal Customers
16735.0,2300.56,5,460.11199999999997,78,333,0.014970059880239521,88,2,4,5,11,Loyal Customers
16737.0,417.59999999999997,1,417.59999999999997,52,52,0.018867924528301886,1,3,2,2,7,Potential Loyal Customers
16738.0,3.75,1,3.75,297,297,0.003355704697986577,1,1,2,1,4,Lost Customers
16739.0,323.0,1,323.0,176,176,0.005649717514124294,13,2,2,2,6,At Risk
16742.0,464.9,1,464.9,46,46,0.02127659574468085,1,3,2,2,7,Potential Loyal Customers
16743.0,2238.09,7,319.7271428571429,28,358,0.019498607242339833,89,4,5,5,14,Champions
16744.0,1304.76,7,186.3942857142857,10,172,0.04046242774566474,198,5,5,4,14,Champions
16745.0,7194.3,17,423.1941176470588,86,311,0.05448717948717949,148,2,5,5,12,Loyal Customers
16746.0,6697.66,18,372.09222222222223,4,358,0.05013927576601671,234,5,5,5,15,Champions
16747.0,836.06,2,418.03,37,67,0.029411764705882353,34,3,3,3,9,Potential Loyal Customers
16748.0,1515.9,5,303.18,17,333,0.014970059880239521,42,4,4,4,12,Loyal Customers
16750.0,623.93,5,124.78599999999999,44,231,0.021551724137931036,74,3,4,3,10,Loyal Customers
16751.0,1764.72,1,1764.72,30,30,0.03225806451612903,24,4,2,4,10,Loyal Customers
16752.0,207.5,1,207.5,372,372,0.002680965147453083,9,1,2,1,4,Lost Customers
16753.0,223.92000000000002,1,223.92000000000002,57,57,0.017241379310344827,34,3,2,1,6,At Risk
16754.0,2002.4,1,2002.4,371,371,0.002688172043010753,2,1,2,4,7,Potential Loyal Customers
16755.0,1496.83,3,498.9433333333333,113,315,0.00949367088607595,133,2,4,4,10,Loyal Customers
16756.0,239.4,1,239.4,214,214,0.004651162790697674,13,1,2,1,4,Lost Customers
16757.0,106.83000000000001,1,106.83000000000001,318,318,0.003134796238244514,7,1,2,1,4,Lost Customers
16758.0,369.34000000000003,1,369.34000000000003,64,64,0.015384615384615385,22,3,2,2,7,Potential Loyal Customers
16759.0,789.79,3,263.2633333333333,7,30,0.0967741935483871,40,5,4,3,12,Loyal Customers
16761.0,316.62,1,316.62,96,96,0.010309278350515464,13,2,2,2,6,At Risk
16762.0,1501.38,3,500.46000000000004,19,143,0.020833333333333332,51,4,4,4,12,Loyal Customers
16763.0,611.85,1,611.85,198,198,0.005025125628140704,23,1,2,3,6,At Risk
16764.0,2799.25,13,215.32692307692307,3,142,0.09090909090909091,209,5,5,5,15,Champions
16765.0,34.0,1,34.0,293,293,0.003401360544217687,1,1,2,1,4,Lost Customers
16766.0,1145.6,2,572.8,272,272,0.007326007326007326,17,1,3,4,8,Potential Loyal Customers
16767.0,5580.6,11,507.32727272727277,30,315,0.03481012658227848,148,4,5,5,14,Champions
16768.0,478.09000000000003,3,159.36333333333334,47,271,0.011029411764705883,47,3,4,2,9,Potential Loyal Customers
16769.0,380.39,1,380.39,259,259,0.0038461538461538464,33,1,2,2,5,At Risk
16770.0,770.1,5,154.02,57,371,0.013440860215053764,116,3,4,3,10,Loyal Customers
16771.0,2246.81,5,449.36199999999997,32,337,0.014792899408284023,200,4,4,5,13,Champions
16773.0,171.59,1,171.59,56,56,0.017543859649122806,23,3,2,1,6,At Risk
16774.0,661.52,4,165.38,67,178,0.0223463687150838,36,3,4,3,10,Loyal Customers
16775.0,1695.66,11,154.1509090909091,9,366,0.02997275204359673,84,5,5,4,14,Champions
16776.0,388.28,1,388.28,59,59,0.016666666666666666,61,3,2,2,7,Potential Loyal Customers
16777.0,226.35,2,113.175,79,256,0.007782101167315175,45,2,3,1,6,At Risk
16778.0,245.94,2,122.97,73,273,0.0072992700729927005,16,2,3,1,6,At Risk
16779.0,10629.720000000001,22,483.169090909091,1,366,0.05994550408719346,161,5,5,5,15,Champions
16780.0,425.19,2,212.595,99,258,0.007722007722007722,51,2,3,2,7,Potential Loyal Customers
16781.0,311.25,1,311.25,371,371,0.002688172043010753,17,1,2,2,5,At Risk
16782.0,2279.9,13,175.37692307692308,9,365,0.03551912568306011,103,5,5,5,15,Champions
16784.0,107.6,1,107.6,19,19,0.05,3,4,2,1,7,Potential Loyal Customers
16788.0,597.48,2,298.74,122,253,0.007874015748031496,138,2,3,3,8,Potential Loyal Customers
16789.0,80.8,1,80.8,7,7,0.125,5,5,2,1,8,Potential Loyal Customers
16790.0,1545.6200000000001,6,257.60333333333335,3,37,0.15789473684210525,88,5,5,4,14,Champions
16791.0,1721.78,7,245.96857142857144,28,331,0.02108433734939759,218,4,5,4,13,Champions
16792.0,110.38000000000001,2,55.190000000000005,281,281,0.0070921985815602835,11,1,3,1,5,At Risk
16793.0,243.84,1,243.84,56,56,0.017543859649122806,16,3,2,1,6,At Risk
16794.0,1222.71,10,122.271,0,179,0.05555555555555555,142,5,5,4,14,Champions
16795.0,414.88,1,414.88,364,364,0.0027397260273972603,64,1,2,2,5,At Risk
16796.0,305.62,1,305.62,88,88,0.011235955056179775,18,2,2,2,6,At Risk
16800.0,1201.49,1,1201.49,10,10,0.09090909090909091,148,5,2,4,11,Loyal Customers
16801.0,1619.73,4,404.9325,162,272,0.014652014652014652,72,2,4,4,10,Loyal Customers
16803.0,332.3,1,332.3,64,64,0.015384615384615385,24,3,2,2,7,Potential Loyal Customers
16804.0,536.99,3,178.99666666666667,22,269,0.011111111111111112,59,4,4,3,11,Loyal Customers
16805.0,460.59,2,230.295,173,359,0.005555555555555556,94,2,3,2,7,Potential Loyal Customers
16806.0,801.49,4,200.3725,102,238,0.016736401673640166,68,2,4,3,9,Potential Loyal Customers
16807.0,1121.59,3,373.8633333333333,142,270,0.01107011070110701,57,2,4,4,10,Loyal Customers
16808.0,288.42,2,144.21,98,273,0.0072992700729927005,21,2,3,2,7,Potential Loyal Customers
16809.0,914.69,5,182.93800000000002,22,261,0.019083969465648856,79,4,4,3,11,Loyal Customers
16810.0,309.54,1,309.54,191,191,0.005208333333333333,15,1,2,2,5,At Risk
16811.0,547.07,2,273.535,4,16,0.11764705882352941,26,5,3,3,11,Loyal Customers
16812.0,479.35,1,479.35,360,360,0.002770083102493075,15,1,2,2,5,At Risk
16813.0,1692.98,10,169.298,7,203,0.049019607843137254,248,5,5,4,14,Champions
16814.0,6509.1,21,309.95714285714286,13,369,0.05675675675675676,122,4,5,5,14,Champions
16816.0,417.06,4,104.265,102,357,0.0111731843575419,28,2,4,2,8,Potential Loyal Customers
16817.0,1604.75,9,178.30555555555554,2,367,0.024456521739130436,73,5,5,4,14,Champions
16818.0,3349.57,11,304.50636363636363,10,205,0.05339805825242718,172,5,5,5,15,Champions
16820.0,497.61,1,497.61,95,95,0.010416666666666666,26,2,2,3,7,Potential Loyal Customers
16823.0,358.38,1,358.38,226,226,0.004405286343612335,34,1,2,2,5,At Risk
16824.0,460.64,2,230.32,15,163,0.012195121951219513,23,4,3,2,9,Potential Loyal Customers
16825.0,775.1800000000001,2,387.59000000000003,38,185,0.010752688172043012,27,3,3,3,9,Potential Loyal Customers
16826.0,341.7,1,341.7,50,50,0.0196078431372549,22,3,2,2,7,Potential Loyal Customers
16828.0,128.5,2,64.25,92,111,0.017857142857142856,8,2,3,1,6,At Risk
16829.0,197.22,1,197.22,156,156,0.006369426751592357,11,2,2,1,5,At Risk
16830.0,325.91,1,325.91,38,38,0.02564102564102564,23,3,2,2,7,Potential Loyal Customers
16832.0,199.15,3,66.38333333333334,183,216,0.013824884792626729,11,1,4,1,6,At Risk
16833.0,1106.53,4,276.6325,0,333,0.011976047904191617,46,5,4,4,13,Champions
16834.0,413.46,1,413.46,227,227,0.0043859649122807015,24,1,2,2,5,At Risk
16835.0,180.85,2,90.425,127,372,0.005361930294906166,10,2,3,1,6,At Risk
16836.0,251.87,2,125.935,39,116,0.017094017094017096,11,3,3,2,8,Potential Loyal Customers
16837.0,3170.98,11,288.2709090909091,30,245,0.044715447154471545,123,4,5,5,14,Champions
16838.0,588.85,2,294.425,196,287,0.006944444444444444,24,1,3,3,7,Potential Loyal Customers
16839.0,16594.35,34,488.06911764705876,8,369,0.0918918918918919,114,5,5,5,15,Champions
16841.0,1869.82,6,311.63666666666666,36,287,0.020833333333333332,101,3,5,4,12,Loyal Customers
16842.0,1264.19,3,421.3966666666667,100,301,0.009933774834437087,45,2,4,4,10,Loyal Customers
16843.0,10196.57,16,637.285625,42,326,0.04892966360856269,226,3,5,5,13,Champions
16846.0,214.32,1,214.32,49,49,0.02,11,3,2,1,6,At Risk
16847.0,193.44,1,193.44,42,42,0.023255813953488372,12,3,2,1,6,At Risk
16848.0,281.42,1,281.42,52,52,0.018867924528301886,14,3,2,2,7,Potential Loyal Customers
16849.0,124.57,1,124.57,186,186,0.0053475935828877,8,1,2,1,4,Lost Customers
16850.0,332.41,1,332.41,333,333,0.0029940119760479044,19,1,2,2,5,At Risk
16851.0,342.45,3,114.14999999999999,3,51,0.057692307692307696,17,5,4,2,11,Loyal Customers
16852.0,144.91000000000003,2,72.45500000000001,9,175,0.011363636363636364,9,5,3,1,9,Potential Loyal Customers
16855.0,328.4,2,164.2,23,42,0.046511627906976744,19,4,3,2,9,Potential Loyal Customers
16856.0,35.400000000000006,1,35.400000000000006,14,14,0.06666666666666667,2,4,2,1,7,Potential Loyal Customers
16858.0,375.69000000000005,1,375.69000000000005,368,368,0.0027100271002710027,9,1,2,2,5,At Risk
16859.0,747.81,2,373.905,144,260,0.007662835249042145,50,2,3,3,8,Potential Loyal Customers
16861.0,173.76,2,86.88,59,157,0.012658227848101266,6,3,3,1,7,Potential Loyal Customers
16863.0,502.8,2,251.4,30,366,0.005449591280653951,25,4,3,3,10,Loyal Customers
16866.0,207.73999999999998,3,69.24666666666666,140,161,0.018518518518518517,10,2,4,1,7,Potential Loyal Customers
16869.0,825.42,4,206.355,22,174,0.022857142857142857,113,4,4,3,11,Loyal Customers
16871.0,2812.34,6,468.72333333333336,21,270,0.02214022140221402,131,4,5,5,14,Champions
16872.0,680.02,3,226.67333333333332,76,183,0.016304347826086956,5,2,4,3,9,Potential Loyal Customers
16873.0,7123.62,6,1187.27,4,363,0.016483516483516484,179,5,5,5,15,Champions
16875.0,2095.53,5,419.10600000000005,66,339,0.014705882352941176,93,3,4,5,12,Loyal Customers
16877.0,853.72,6,142.28666666666666,11,207,0.028846153846153848,111,5,5,3,13,Champions
16878.0,13.3,1,13.3,83,83,0.011904761904761904,3,2,2,1,5,At Risk
16880.0,1519.08,7,217.01142857142855,30,188,0.037037037037037035,121,4,5,4,13,Champions
16881.0,432.0,1,432.0,66,66,0.014925373134328358,1,3,2,2,7,Potential Loyal Customers
16882.0,705.12,3,235.04,66,316,0.00946372239747634,39,3,4,3,10,Loyal Customers
16883.0,276.73,2,138.365,186,371,0.005376344086021506,33,1,3,2,6,At Risk
16884.0,429.84000000000003,2,214.92000000000002,37,37,0.05263157894736842,26,3,3,2,8,Potential Loyal Customers
16885.0,471.51,3,157.17,14,356,0.008403361344537815,82,4,4,2,10,Loyal Customers
16887.0,194.88,1,194.88,34,34,0.02857142857142857,35,3,2,1,6,At Risk
16889.0,1578.67,3,526.2233333333334,194,336,0.008902077151335312,112,1,4,4,9,Potential Loyal Customers
16891.0,809.7,5,161.94,1,371,0.013440860215053764,166,5,4,3,12,Loyal Customers
16892.0,525.54,5,105.10799999999999,0,183,0.02717391304347826,87,5,4,3,12,Loyal Customers
16893.0,145.93,1,145.93,366,366,0.0027247956403269754,44,1,2,1,4,Lost Customers
16895.0,219.14,1,219.14,64,64,0.015384615384615385,57,3,2,1,6,At Risk
16897.0,289.78,2,144.89,298,313,0.006369426751592357,37,1,3,2,6,At Risk
16898.0,508.81,3,169.60333333333332,25,368,0.008130081300813009,150,4,4,3,11,Loyal Customers
16899.0,1281.56,6,213.59333333333333,7,359,0.016666666666666666,80,5,5,4,14,Champions
16900.0,887.11,3,295.7033333333333,16,62,0.047619047619047616,78,4,4,3,11,Loyal Customers
16902.0,1706.88,1,1706.88,115,115,0.008620689655172414,43,2,2,4,8,Potential Loyal Customers
16903.0,373.24,1,373.24,28,28,0.034482758620689655,50,4,2,2,8,Potential Loyal Customers
16904.0,3754.27,16,234.641875,3,366,0.043596730245231606,387,5,5,5,15,Champions
16905.0,3102.43,7,443.2042857142857,4,371,0.01881720430107527,117,5,5,5,15,Champions
16906.0,579.77,4,144.9425,81,248,0.01606425702811245,74,2,4,3,9,Potential Loyal Customers
16907.0,981.65,5,196.32999999999998,28,364,0.0136986301369863,89,4,4,4,12,Loyal Customers
16909.0,379.14,1,379.14,71,71,0.013888888888888888,18,3,2,2,7,Potential Loyal Customers
16910.0,1510.06,8,188.7575,3,90,0.08791208791208792,318,5,5,4,14,Champions
16912.0,2575.38,11,234.12545454545455,28,322,0.034055727554179564,88,4,5,5,14,Champions
16913.0,113.44,1,113.44,289,289,0.0034482758620689655,8,1,2,1,4,Lost Customers
16914.0,208.46,1,208.46,35,35,0.027777777777777776,25,3,2,1,6,At Risk
16915.0,621.6800000000001,6,103.61333333333334,8,283,0.02112676056338028,46,5,5,3,13,Champions
16916.0,576.26,2,288.13,23,371,0.005376344086021506,129,4,3,3,10,Loyal Customers
16917.0,391.52,1,391.52,276,276,0.0036101083032490976,9,1,2,2,5,At Risk
16918.0,1068.82,6,178.13666666666666,49,316,0.01892744479495268,97,3,5,4,12,Loyal Customers
16919.0,2596.45,11,236.04090909090908,155,367,0.029891304347826088,141,2,5,5,12,Loyal Customers
16921.0,169.79,1,169.79,60,60,0.01639344262295082,50,3,2,1,6,At Risk
16923.0,7247.61,19,381.4531578947368,11,362,0.05234159779614325,313,5,5,5,15,Champions
16924.0,846.75,3,282.25,20,83,0.03571428571428571,69,4,4,3,11,Loyal Customers
16926.0,230.25,1,230.25,370,370,0.0026954177897574125,14,1,2,1,4,Lost Customers
16927.0,543.05,3,181.01666666666665,115,361,0.008287292817679558,5,2,4,3,9,Potential Loyal Customers
16928.0,2847.6,17,167.50588235294117,79,372,0.045576407506702415,69,2,5,5,12,Loyal Customers
16929.0,1295.39,7,185.0557142857143,3,155,0.04487179487179487,51,5,5,4,14,Champions
16930.0,380.55,3,126.85000000000001,25,67,0.04411764705882353,47,4,4,2,10,Loyal Customers
16931.0,4604.22,21,219.24857142857144,4,369,0.05675675675675676,448,5,5,5,15,Champions
16932.0,161.94,1,161.94,52,52,0.018867924528301886,44,3,2,1,6,At Risk
16933.0,563.23,2,281.615,0,238,0.008368200836820083,42,5,3,3,11,Loyal Customers
16934.0,950.9300000000001,2,475.46500000000003,54,54,0.03636363636363636,59,3,3,4,10,Loyal Customers
16936.0,262.68,1,262.68,25,25,0.038461538461538464,56,4,2,2,8,Potential Loyal Customers
16938.0,2736.38,4,684.095,8,308,0.012944983818770227,212,5,4,5,14,Champions
16940.0,3049.88,3,1016.6266666666667,51,289,0.010344827586206896,226,3,4,5,12,Loyal Customers
16942.0,1920.59,9,213.39888888888888,12,227,0.039473684210526314,159,5,5,4,14,Champions
16943.0,816.73,3,272.24333333333334,211,317,0.009433962264150943,23,1,4,3,8,Potential Loyal Customers
16945.0,4345.5,19,228.71052631578948,21,357,0.05307262569832402,137,4,5,5,14,Champions
16947.0,406.48,1,406.48,235,235,0.00423728813559322,21,1,2,2,5,At Risk
16948.0,435.02,3,145.00666666666666,138,325,0.009202453987730062,15,2,4,2,8,Potential Loyal Customers
16949.0,1286.27,6,214.37833333333333,3,316,0.01892744479495268,57,5,5,4,14,Champions
16950.0,1178.56,3,392.8533333333333,56,366,0.008174386920980926,39,3,4,4,11,Loyal Customers
16951.0,1277.75,3,425.9166666666667,134,303,0.009868421052631578,73,2,4,4,10,Loyal Customers
16952.0,167.61,2,83.805,108,108,0.01834862385321101,16,2,3,1,6,At Risk
16953.0,20.8,1,20.8,29,29,0.03333333333333333,1,4,2,1,7,Potential Loyal Customers
16954.0,2085.08,9,231.67555555555555,0,359,0.025,40,5,5,5,15,Champions
16955.0,518.67,4,129.6675,184,372,0.010723860589812333,18,1,4,3,8,Potential Loyal Customers
16956.0,308.74,1,308.74,17,17,0.05555555555555555,16,4,2,2,8,Potential Loyal Customers
16957.0,416.64,2,208.32,238,281,0.0070921985815602835,15,1,3,2,6,At Risk
16959.0,117.35000000000001,1,117.35000000000001,86,86,0.011494252873563218,7,2,2,1,5,At Risk
16960.0,507.05,3,169.01666666666668,38,252,0.011857707509881422,92,3,4,3,10,Loyal Customers
16961.0,234.17,1,234.17,115,115,0.008620689655172414,14,2,2,1,5,At Risk
16963.0,110.55000000000001,1,110.55000000000001,186,186,0.0053475935828877,7,1,2,1,4,Lost Customers
16965.0,201.19,1,201.19,226,226,0.004405286343612335,26,1,2,1,4,Lost Customers
16966.0,2154.97,7,307.8528571428571,7,239,0.029166666666666667,8,5,5,5,15,Champions
16967.0,319.02,1,319.02,188,188,0.005291005291005291,21,1,2,2,5,At Risk
16968.0,439.43,2,219.715,3,107,0.018518518518518517,31,5,3,2,10,Loyal Customers
16969.0,650.41,3,216.8033333333333,38,191,0.015625,42,3,4,3,10,Loyal Customers
16971.0,357.21,1,357.21,37,37,0.02631578947368421,40,3,2,2,7,Potential Loyal Customers
16976.0,251.51999999999998,1,251.51999999999998,266,266,0.003745318352059925,2,1,2,2,5,At Risk
16978.0,344.33,1,344.33,77,77,0.01282051282051282,39,2,2,2,6,At Risk
16979.0,1852.0,6,308.6666666666667,3,297,0.020134228187919462,64,5,5,4,14,Champions
16980.0,1078.96,2,539.48,254,290,0.006872852233676976,71,1,3,4,8,Potential Loyal Customers
16982.0,384.06,1,384.06,60,60,0.01639344262295082,22,3,2,2,7,Potential Loyal Customers
16983.0,1931.25,7,275.89285714285717,12,369,0.01891891891891892,112,5,5,4,14,Champions
16984.0,4481.35,2,2240.675,87,129,0.015384615384615385,354,2,3,5,10,Loyal Customers
16985.0,5464.12,10,546.412,16,358,0.027855153203342618,62,4,5,5,14,Champions
16986.0,1873.2,2,936.6,29,29,0.06666666666666667,3,4,3,4,11,Loyal Customers
16987.0,1625.05,7,232.15,2,204,0.03414634146341464,74,5,5,4,14,Champions
16988.0,126.12,1,126.12,4,4,0.2,7,5,2,1,8,Potential Loyal Customers
16989.0,1133.25,6,188.875,6,150,0.039735099337748346,7,5,5,4,14,Champions
16990.0,179.0,1,179.0,218,218,0.0045662100456621,1,1,2,1,4,Lost Customers
16992.0,1614.31,5,322.86199999999997,10,284,0.017543859649122806,84,5,4,4,13,Champions
16996.0,1456.96,6,242.82666666666668,29,352,0.0169971671388102,13,4,5,4,13,Champions
16997.0,702.0,3,234.0,287,325,0.009202453987730062,7,1,4,3,8,Potential Loyal Customers
16998.0,295.0,4,73.75,149,303,0.013157894736842105,1,2,4,2,8,Potential Loyal Customers
16999.0,484.82,2,242.41,22,73,0.02702702702702703,21,4,3,2,9,Potential Loyal Customers
17001.0,3989.57,11,362.6881818181818,0,358,0.03064066852367688,75,5,5,5,15,Champions
17002.0,1493.73,3,497.91,85,290,0.010309278350515464,41,2,4,4,10,Loyal Customers
17004.0,1412.94,2,706.47,45,92,0.021505376344086023,38,3,3,4,10,Loyal Customers
17006.0,781.78,4,195.445,4,75,0.05263157894736842,37,5,4,3,12,Loyal Customers
17007.0,889.9300000000001,6,148.3216666666667,50,356,0.01680672268907563,50,3,5,3,11,Loyal Customers
17010.0,195.36,1,195.36,17,17,0.05555555555555555,11,4,2,1,7,Potential Loyal Customers
17011.0,270.9,1,270.9,29,29,0.03333333333333333,15,4,2,2,8,Potential Loyal Customers
17014.0,586.33,3,195.44333333333336,7,66,0.04477611940298507,63,5,4,3,12,Loyal Customers
17015.0,1842.56,3,614.1866666666666,28,184,0.016216216216216217,182,4,4,4,12,Loyal Customers
17017.0,8694.26,20,434.713,2,372,0.05361930294906166,88,5,5,5,15,Champions
17018.0,920.1,2,460.05,40,325,0.006134969325153374,15,3,3,3,9,Potential Loyal Customers
17019.0,1272.61,4,318.1525,10,367,0.010869565217391304,166,5,4,4,13,Champions
17022.0,71.0,1,71.0,30,30,0.03225806451612903,7,4,2,1,7,Potential Loyal Customers
17024.0,95.85,3,31.95,44,157,0.0189873417721519,2,3,4,1,8,Potential Loyal Customers
17025.0,357.77,3,119.25666666666666,60,372,0.00804289544235925,8,3,4,2,9,Potential Loyal Customers
17026.0,154.82999999999998,2,77.41499999999999,184,369,0.005405405405405406,4,1,3,1,5,At Risk
17027.0,890.29,6,148.38166666666666,78,316,0.01892744479495268,110,2,5,3,10,Loyal Customers
17029.0,716.0,2,358.0,110,236,0.008438818565400843,1,2,3,3,8,Potential Loyal Customers
17030.0,146.87,1,146.87,63,63,0.015625,11,3,2,1,6,At Risk
17031.0,380.35,2,190.175,11,154,0.012903225806451613,19,5,3,2,10,Loyal Customers
17033.0,1030.14,3,343.38000000000005,85,358,0.008356545961002786,24,2,4,4,10,Loyal Customers
17034.0,745.52,3,248.50666666666666,15,287,0.010416666666666666,28,4,4,3,11,Loyal Customers
17035.0,433.53000000000003,2,216.76500000000001,245,311,0.00641025641025641,27,1,3,2,6,At Risk
17037.0,1267.32,1,1267.32,87,87,0.011363636363636364,75,2,2,4,8,Potential Loyal Customers
17038.0,112.4,1,112.4,29,29,0.03333333333333333,22,4,2,1,7,Potential Loyal Customers
17040.0,449.73,1,449.73,137,137,0.007246376811594203,15,2,2,2,6,At Risk
17041.0,1081.57,3,360.5233333333333,26,360,0.008310249307479225,59,4,4,4,12,Loyal Customers
17042.0,1044.3799999999999,5,208.87599999999998,2,246,0.020242914979757085,74,5,4,4,13,Champions
17043.0,1735.18,4,433.795,31,265,0.015037593984962405,100,4,4,4,12,Loyal Customers
17044.0,948.48,1,948.48,24,24,0.04,6,4,2,4,10,Loyal Customers
17045.0,339.44,3,113.14666666666666,112,247,0.012096774193548387,20,2,4,2,8,Potential Loyal Customers
17046.0,642.02,1,642.02,156,156,0.006369426751592357,22,2,2,3,7,Potential Loyal Customers
17047.0,1100.9,3,366.9666666666667,84,204,0.014634146341463415,59,2,4,4,10,Loyal Customers
17048.0,925.35,3,308.45,117,330,0.00906344410876133,41,2,4,3,9,Potential Loyal Customers
17049.0,5659.9800000000005,9,628.8866666666668,2,275,0.03260869565217391,201,5,5,5,15,Champions
17050.0,3228.84,6,538.14,95,299,0.02,169,2,5,5,12,Loyal Customers
17051.0,247.14000000000001,1,247.14000000000001,193,193,0.005154639175257732,40,1,2,1,4,Lost Customers
17052.0,413.75,1,413.75,27,27,0.03571428571428571,72,4,2,2,8,Potential Loyal Customers
17053.0,498.48,1,498.48,130,130,0.007633587786259542,13,2,2,3,7,Potential Loyal Customers
17054.0,1356.33,5,271.26599999999996,27,244,0.02040816326530612,64,4,4,4,12,Loyal Customers
17058.0,1179.89,3,393.2966666666667,81,239,0.0125,51,2,4,4,10,Loyal Customers
17059.0,3095.04,5,619.008,29,369,0.013513513513513514,292,4,4,5,13,Champions
17060.0,234.24,1,234.24,265,265,0.0037593984962406013,5,1,2,1,4,Lost Customers
17061.0,5232.2300000000005,11,475.65727272727275,73,231,0.04741379310344827,57,2,5,5,12,Loyal Customers
17062.0,538.37,4,134.5925,313,369,0.010810810810810811,52,1,4,3,8,Potential Loyal Customers
17063.0,1461.14,7,208.73428571428573,20,288,0.02422145328719723,66,4,5,4,13,Champions
17064.0,859.35,3,286.45,58,326,0.009174311926605505,53,3,4,3,10,Loyal Customers
17068.0,4552.14,21,216.76857142857145,11,367,0.057065217391304345,116,5,5,5,15,Champions
17069.0,2709.7000000000003,9,301.0777777777778,27,372,0.024128686327077747,111,4,5,5,14,Champions
17070.0,312.14,1,312.14,113,113,0.008771929824561403,62,2,2,2,6,At Risk
17071.0,2429.03,9,269.89222222222224,27,309,0.02903225806451613,102,4,5,5,14,Champions
17073.0,1446.09,4,361.5225,17,108,0.03669724770642202,142,4,4,4,12,Loyal Customers
17075.0,834.12,4,208.53,17,316,0.012618296529968454,62,4,4,3,11,Loyal Customers
17076.0,841.0799999999999,3,280.35999999999996,35,364,0.00821917808219178,17,3,4,3,10,Loyal Customers
17078.0,378.2,2,189.1,35,35,0.05555555555555555,28,3,3,2,8,Potential Loyal Customers
17079.0,118.80000000000001,1,118.80000000000001,77,77,0.01282051282051282,2,2,2,1,5,At Risk
17080.0,287.62,2,143.81,21,269,0.007407407407407408,8,4,3,2,9,Potential Loyal Customers
17081.0,290.16,2,145.08,24,45,0.043478260869565216,55,4,3,2,9,Potential Loyal Customers
17082.0,2003.85,2,1001.925,32,317,0.006289308176100629,75,4,3,4,11,Loyal Customers
17083.0,1405.78,3,468.5933333333333,108,303,0.009868421052631578,24,2,4,4,10,Loyal Customers
17084.0,2949.75,2,1474.875,34,34,0.05714285714285714,146,3,3,5,11,Loyal Customers
17085.0,1566.65,5,313.33000000000004,122,362,0.013774104683195593,115,2,4,4,10,Loyal Customers
17086.0,2050.08,6,341.68,6,63,0.09375,76,5,5,4,14,Champions
17088.0,1991.01,4,497.7525,27,253,0.015748031496062992,96,4,4,4,12,Loyal Customers
17090.0,2043.95,7,291.99285714285713,3,353,0.01977401129943503,45,5,5,4,14,Champions
17091.0,3827.76,9,425.3066666666667,2,367,0.024456521739130436,119,5,5,5,15,Champions
